"INSEE","NOMCLAIR","CP","NOMSIMPLE","REGION","DEPARTEMENT","POP","POParr"
"77117","Citry","77730","CITRY","11","77",827.999999999999,827
"77118","Claye-Souilly","77410","CLAYE SOUILLY","11","77",11599,11599
"77119","Clos-Fontaine","77370","CLOS FONTAINE","11","77",270,270
"77120","Cocherel","77440","COCHEREL","11","77",631,631
"77121","Collégien","77090","COLLEGIEN","11","77",3239,3239
"77122","Combs-la-Ville","77380","COMBS LA VILLE","11","77",22086,22086
"77123","Compans","77290","COMPANS","11","77",792.000000000003,792
"77124","Conches-sur-Gondoire","77600","CONCHES SUR GONDOIRE","11","77",1724,1724
"77125","Condé-Sainte-Libiaire","77450","CONDE STE LIBIAIRE","11","77",1420,1420
"77126","Congis-sur-Thérouanne","77440","CONGIS SUR THEROUANNE","11","77",1800.99999999999,1800
"77127","Coubert","77170","COUBERT","11","77",2079,2079
"77128","Couilly-Pont-aux-Dames","77860","COUILLY PONT AUX DAMES","11","77",2175,2175
"77129","Coulombs-en-Valois","77840","COULOMBS EN VALOIS","11","77",632,632
"77130","Coulommes","77580","COULOMMES","11","77",412,412
"77131","Coulommiers","77120","COULOMMIERS","11","77",14725,14725
"77132","Coupvray","77700","COUPVRAY","11","77",2594,2594
"77133","Courcelles-en-Bassée","77126","COURCELLES EN BASSEE","11","77",241,241
"77134","Courchamp","77560","COURCHAMP","11","77",153,153
"77135","Courpalay","77540","COURPALAY","11","77",1449,1449
"77136","Courquetaine","77390","COURQUETAINE","11","77",203,203
"77137","Courtacon","77560","COURTACON","11","77",248,248
"77138","Courtomer","77390","COURTOMER","11","77",522,522
"77139","Courtry","77181","COURTRY","11","77",6425.99999999999,6425
"77140","Coutençon","77154","COUTENCON","11","77",291,291
"77141","Coutevroult","77580","COUTEVROULT","11","77",1064,1064
"77142","Crécy-la-Chapelle","77580","CRECY LA CHAPELLE","11","77",4253,4253
"77143","Crégy-lès-Meaux","77124","CREGY LES MEAUX","11","77",4711,4711
"77144","Crèvecoeur-en-Brie","77610","CREVECOEUR EN BRIE","11","77",361,361
"77145","Crisenoy","77390","CRISENOY","11","77",647,647
"77146","Croissy-Beaubourg","77183","CROISSY BEAUBOURG","11","77",2006,2006
"77147","La Croix-en-Brie","77370","LA CROIX EN BRIE","11","77",673,673
"77148","Crouy-sur-Ourcq","77840","CROUY SUR OURCQ","11","77",1851,1851
"77149","Cucharmoy","77160","CUCHARMOY","11","77",226,226
"77150","Cuisy","77165","CUISY","11","77",424,424
"77151","Dagny","77320","DAGNY","11","77",333,333
"77152","Dammarie-les-Lys","77190","DAMMARIE LES LYS","11","77",21094,21094
"77153","Dammartin-en-Goële","77230","DAMMARTIN EN GOELE","11","77",8669,8669
"77154","Dammartin-sur-Tigeaux","77163","DAMMARTIN SUR TIGEAUX","11","77",965,965
"77155","Dampmart","77400","DAMPMART","11","77",3195,3195
"77156","Darvault","77140","DARVAULT","11","77",836,836
"77157","Dhuisy","77440","DHUISY","11","77",293,293
"77158","Diant","77940","DIANT","11","77",183,183
"77159","Donnemarie-Dontilly","77520","DONNEMARIE DONTILLY","11","77",2913,2913
"77161","Dormelles","77130","DORMELLES","11","77",821,821
"77162","Doue","77510","DOUE","11","77",999.000000000001,999
"77163","Douy-la-Ramée","77139","DOUY LA RAMEE","11","77",320.000000000001,320
"77164","Échouboulains","77830","ECHOUBOULAINS","11","77",536,536
"77165","Les Écrennes","77820","LES ECRENNES","11","77",597,597
"77167","Égligny","77126","EGLIGNY","11","77",319,319
"77168","Égreville","77620","EGREVILLE","11","77",2152,2152
"77169","Émerainville","77184","EMERAINVILLE","11","77",7444,7444
"77171","Esbly","77450","ESBLY","11","77",6189.00000000002,6189
"77172","Esmans","77940","ESMANS","11","77",897,897
"77173","Étrépilly","77139","ETREPILLY","11","77",858,858
"77174","Everly","77157","EVERLY","11","77",604.999999999998,604
"77175","Évry-Grégy-sur-Yerre","77166","EVRY GREGY SUR YERRE","11","77",2588.00000000001,2588
"77176","Faremoutiers","77515","FAREMOUTIERS","11","77",2513.00000000001,2513
"77177","Favières","77220","FAVIERES","11","77",1088,1088
"77178","Faÿ-lès-Nemours","77167","FAY LES NEMOURS","11","77",479.000000000001,479
"77179","Féricy","77133","FERICY","11","77",581,581
"77180","Férolles-Attilly","77150","FEROLLES ATTILLY","11","77",1158,1158
"77181","Ferrières-en-Brie","77164","FERRIERES EN BRIE","11","77",2792.99999999999,2792
"77182","La Ferté-Gaucher","77320","LA FERTE GAUCHER","11","77",4770.00000000002,4770
"77183","La Ferté-sous-Jouarre","77260","LA FERTE SOUS JOUARRE","11","77",9504,9504
"77184","Flagy","77940","FLAGY","11","77",644,644
"77185","Fleury-en-Bière","77930","FLEURY EN BIERE","11","77",653,653
"77186","Fontainebleau","77300","FONTAINEBLEAU","11","77",14839,14839
"77187","Fontaine-Fourches","77480","FONTAINE FOURCHES","11","77",595.999999999999,595
"77188","Fontaine-le-Port","77590","FONTAINE LE PORT","11","77",959.000000000001,959
"77190","Fontains","77370","FONTAINS","11","77",234,234
"77191","Fontenailles","77370","FONTENAILLES","11","77",1076,1076
"77192","Fontenay-Trésigny","77610","FONTENAY TRESIGNY","11","77",5317,5317
"77193","Forfry","77165","FORFRY","11","77",255.999999999999,255
"77194","Forges","77130","FORGES","11","77",423,423
"77195","Fouju","77390","FOUJU","11","77",588.000000000002,588
"77196","Fresnes-sur-Marne","77410","FRESNES SUR MARNE","11","77",677.999999999997,677
"77197","Frétoy","77320","FRETOY","11","77",161,161
"77198","Fromont","77760","FROMONT","11","77",207,207
"77199","Fublaines","77470","FUBLAINES","11","77",1154,1154
"77200","Garentreville","77890","GARENTREVILLE","11","77",106,106
"77201","Gastins","77370","GASTINS","11","77",709.999999999997,709
"77202","La Genevraye","77690","LA GENEVRAYE","11","77",665,665
"77203","Germigny-l'Évêque","77910","GERMIGNY L EVEQUE","11","77",1345,1345
"77204","Germigny-sous-Coulombs","77840","GERMIGNY SOUS COULOMBS","11","77",209,209
"77205","Gesvres-le-Chapitre","77165","GESVRES LE CHAPITRE","11","77",159,159
"77206","Giremoutiers","77120","GIREMOUTIERS","11","77",147,147
"77207","Gironville","77890","GIRONVILLE","11","77",159,159
"77208","Gouaix","77114","GOUAIX","11","77",1453,1453
"77209","Gouvernes","77400","GOUVERNES","11","77",1118,1118
"77210","La Grande-Paroisse","77130","LA GRANDE PAROISSE","11","77",2696,2696
"77211","Grandpuits-Bailly-Carrois","77720","GRANDPUITS BAILLY CARROIS","11","77",1015,1015
"77212","Gravon","77118","GRAVON","11","77",149,149
"77214","Gressy","77410","GRESSY","11","77",883,883
"77215","Gretz-Armainvilliers","77220","GRETZ ARMAINVILLIERS","11","77",8408,8408
"77216","Grez-sur-Loing","77880","GREZ SUR LOING","11","77",1417,1417
"77217","Grisy-Suisnes","77166","GRISY SUISNES","11","77",2381.00000000001,2381
"77218","Grisy-sur-Seine","77480","GRISY SUR SEINE","11","77",105,105
"77219","Guérard","77580","GUERARD","11","77",2283,2283
"77220","Guercheville","77760","GUERCHEVILLE","11","77",282.999999999999,282
"77221","Guermantes","77600","GUERMANTES","11","77",1165,1165
"77222","Guignes","77390","GUIGNES","11","77",3358,3358
"77223","Gurcy-le-Châtel","77520","GURCY LE CHATEL","11","77",574,574
"77224","Hautefeuille","77515","HAUTEFEUILLE","11","77",323.999999999999,323
"77225","La Haute-Maison","77580","LA HAUTE MAISON","11","77",326,326
"77226","Héricy","77850","HERICY","11","77",2527,2527
"77227","Hermé","77114","HERME","11","77",645.999999999999,645
"77228","Hondevilliers","77510","HONDEVILLIERS","11","77",247.999999999999,247
"77229","La Houssaye-en-Brie","77610","LA HOUSSAYE EN BRIE","11","77",1621,1621
"77230","Ichy","77890","ICHY","11","77",186,186
"77231","Isles-les-Meldeuses","77440","ISLES LES MELDEUSES","11","77",798.000000000002,798
"77232","Isles-lès-Villenoy","77450","ISLES LES VILLENOY","11","77",919,919
"77233","Iverny","77165","IVERNY","11","77",576,576
"77234","Jablines","77450","JABLINES","11","77",682.999999999997,682
"77235","Jaignes","77440","JAIGNES","11","77",265,265
"77236","Jaulnes","77480","JAULNES","11","77",372,372
"77237","Jossigny","77600","JOSSIGNY","11","77",652,652
"77238","Jouarre","77640","JOUARRE","11","77",4190,4190
"77239","Jouy-le-Châtel","77970","JOUY LE CHATEL","11","77",1533,1533
"77240","Jouy-sur-Morin","77320","JOUY SUR MORIN","11","77",2156.99999999999,2156
"77241","Juilly","77230","JUILLY","11","77",2242,2242
"77242","Jutigny","77650","JUTIGNY","11","77",541,541
"77243","Lagny-sur-Marne","77400","LAGNY SUR MARNE","11","77",20718,20718
"77244","Larchant","77760","LARCHANT","11","77",760.000000000002,760
"77245","Laval-en-Brie","77148","LAVAL EN BRIE","11","77",463,463
"77246","Léchelle","77171","LECHELLE","11","77",571,571
"77247","Lescherolles","77320","LESCHEROLLES","11","77",485,485
"77248","Lesches","77450","LESCHES","11","77",683,683
"77249","Lésigny","77150","LESIGNY","11","77",7421,7421
"77250","Leudon-en-Brie","77320","LEUDON EN BRIE","11","77",167,167
"77251","Lieusaint","77127","LIEUSAINT","11","77",11033,11033
"77252","Limoges-Fourches","77550","LIMOGES FOURCHES","11","77",454,454
"77253","Lissy","77550","LISSY","11","77",199,199
"77254","Liverdy-en-Brie","77220","LIVERDY EN BRIE","11","77",1310,1310
"77255","Livry-sur-Seine","77000","LIVRY SUR SEINE","11","77",1906,1906
"77256","Lizines","77650","LIZINES","11","77",185.000000000001,185
"77257","Lizy-sur-Ourcq","77440","LIZY SUR OURCQ","11","77",3612,3612
"77258","Lognes","77185","LOGNES","11","77",14021,14021
"77259","Longperrier","77230","LONGPERRIER","11","77",2470,2470
"77260","Longueville","77650","LONGUEVILLE","11","77",1802,1802
"77261","Lorrez-le-Bocage-Préaux","77710","LORREZ LE BOCAGE PREAUX","11","77",1283,1283
"77262","Louan-Villegruis-Fontaine","77560","LOUAN VILLEGRUIS FONTAINE","11","77",513.999999999998,513
"77263","Luisetaines","77520","LUISETAINES","11","77",241,241
"77264","Lumigny-Nesles-Ormeaux","77540","LUMIGNY NESLES ORMEAUX","11","77",1543.00000000001,1543
"77265","Luzancy","77138","LUZANCY","11","77",1101,1101
"77266","Machault","77133","MACHAULT","11","77",771,771
"77267","La Madeleine-sur-Loing","77570","LA MADELEINE SUR LOING","11","77",344,344
"77268","Magny-le-Hongre","77700","MAGNY LE HONGRE","11","77",7722,7722
"77269","Maincy","77950","MAINCY","11","77",1715,1715
"77270","Maisoncelles-en-Brie","77580","MAISONCELLES EN BRIE","11","77",862,862
"77271","Maisoncelles-en-Gâtinais","77570","MAISONCELLES EN GATINAIS","11","77",128,128
"77272","Maison-Rouge","77370","MAISON ROUGE","11","77",892.000000000002,892
"77273","Marchémoret","77230","MARCHEMORET","11","77",553,553
"77274","Marcilly","77139","MARCILLY","11","77",463,463
"77275","Les Marêts","77560","LES MARETS","11","77",153,153
"77276","Mareuil-lès-Meaux","77100","MAREUIL LES MEAUX","11","77",2730,2730
"77277","Marles-en-Brie","77610","MARLES EN BRIE","11","77",1484.00000000001,1484
"77278","Marolles-en-Brie","77120","MAROLLES EN BRIE","11","77",397,397
"77279","Marolles-sur-Seine","77130","MAROLLES SUR SEINE","11","77",1646,1646
"77280","Mary-sur-Marne","77440","MARY SUR MARNE","11","77",1211,1211
"77281","Mauperthuis","77120","MAUPERTHUIS","11","77",497,497
"77282","Mauregard","77990","MAUREGARD","11","77",335,335
"77283","May-en-Multien","77145","MAY EN MULTIEN","11","77",907.999999999998,907
"77284","Meaux","77100","MEAUX","11","77",53766,53766
"77285","Le Mée-sur-Seine","77350","LE MEE SUR SEINE","11","77",20713,20713
"77286","Meigneux","77520","MEIGNEUX","11","77",244,244
"77287","Meilleray","77320","MEILLERAY","11","77",507,507
"77288","Melun","77000","MELUN","11","77",40066,40066
"77289","Melz-sur-Seine","77171","MELZ SUR SEINE","11","77",363,363
"77290","Méry-sur-Marne","77730","MERY SUR MARNE","11","77",646,646
"77291","Le Mesnil-Amelot","77990","LE MESNIL AMELOT","11","77",844,844
"77292","Messy","77410","MESSY","11","77",1113,1113
"77293","Misy-sur-Yonne","77130","MISY SUR YONNE","11","77",987.999999999999,987
"77294","Mitry-Mory","77290","MITRY MORY","11","77",19267,19267
"77295","Moisenay","77950","MOISENAY","11","77",1314,1314
"77296","Moissy-Cramayel","77550","MOISSY CRAMAYEL","11","77",17500,17500
"77297","Mondreville","77570","MONDREVILLE","11","77",362,362
"77298","Mons-en-Montois","77520","MONS EN MONTOIS","11","77",478.000000000001,478
"77300","Montceaux-lès-Meaux","77470","MONTCEAUX LES MEAUX","11","77",601,601
"77301","Montceaux-lès-Provins","77151","MONTCEAUX LES PROVINS","11","77",343,343
"77302","Montcourt-Fromonville","77140","MONTCOURT FROMONVILLE","11","77",2046,2046
"77303","Montdauphin","77320","MONTDAUPHIN","11","77",238,238
"77304","Montenils","77320","MONTENILS","11","77",30,30
"77305","Montereau-Fault-Yonne","77130","MONTEREAU FAULT YONNE","11","77",17173,17173
"77306","Montereau-sur-le-Jard","77950","MONTEREAU SUR LE JARD","11","77",542.000000000002,542
"77307","Montévrain","77144","MONTEVRAIN","11","77",9625,9625
"77308","Montgé-en-Goële","77230","MONTGE EN GOELE","11","77",710,710
"77309","Monthyon","77122","MONTHYON","11","77",1684,1684
"77310","Montigny-le-Guesdier","77480","MONTIGNY LE GUESDIER","11","77",299,299
"77311","Montigny-Lencoup","77520","MONTIGNY LENCOUP","11","77",1302,1302
"77312","Montigny-sur-Loing","77690","MONTIGNY SUR LOING","11","77",2741,2741
"77313","Montmachoux","77940","MONTMACHOUX","11","77",233,233
"77314","Montolivet","77320","MONTOLIVET","11","77",242,242
"77315","Montry","77450","MONTRY","11","77",3403,3403
"77316","Orvanne","77250","MORET LOING ET ORVANNE","11","77",6777,6777
"77317","Mormant","77720","MORMANT","11","77",4572,4572
"77318","Mortcerf","77163","MORTCERF","11","77",1454,1454
"77319","Mortery","77160","MORTERY","11","77",158,158
"77320","Mouroux","77120","MOUROUX","11","77",5172,5172
"77321","Mousseaux-lès-Bray","77480","MOUSSEAUX LES BRAY","11","77",738,738
"77322","Moussy-le-Neuf","77230","MOUSSY LE NEUF","11","77",2958,2958
"77323","Moussy-le-Vieux","77230","MOUSSY LE VIEUX","11","77",1045,1045
"77325","Mouy-sur-Seine","77480","MOUY SUR SEINE","11","77",363,363
"77326","Nandy","77176","NANDY","11","77",5866.99999999999,5866
"77327","Nangis","77370","NANGIS","11","77",8445,8445
"77328","Nanteau-sur-Essonne","77760","NANTEAU SUR ESSONNE","11","77",449,449
"77329","Nanteau-sur-Lunain","77710","NANTEAU SUR LUNAIN","11","77",702.000000000001,702
"77330","Nanteuil-lès-Meaux","77100","NANTEUIL LES MEAUX","11","77",5889.99999999999,5889
"77331","Nanteuil-sur-Marne","77730","NANTEUIL SUR MARNE","11","77",471.000000000001,471
"77332","Nantouillet","77230","NANTOUILLET","11","77",278,278
"77333","Nemours","77140","NEMOURS","11","77",12824,12824
"77335","Chauconin-Neufmontiers","77124","CHAUCONIN NEUFMONTIERS","11","77",2911,2911
"77336","Neufmoutiers-en-Brie","77610","NEUFMOUTIERS EN BRIE","11","77",921,921
"77337","Noisiel","77186","NOISIEL","11","77",15638,15638
"77338","Noisy-Rudignon","77940","NOISY RUDIGNON","11","77",613,613
"77339","Noisy-sur-École","77123","NOISY SUR ECOLE","11","77",1909.00000000001,1909
"77340","Nonville","77140","NONVILLE","11","77",602,602
"77341","Noyen-sur-Seine","77114","NOYEN SUR SEINE","11","77",355,355
"77342","Obsonville","77890","OBSONVILLE","11","77",98.0000000000004,98
"77343","Ocquerre","77440","OCQUERRE","11","77",445,445
"77344","Oissery","77178","OISSERY","11","77",2125,2125
"77345","Orly-sur-Morin","77750","ORLY SUR MORIN","11","77",676,676
"77347","Les Ormes-sur-Voulzie","77134","LES ORMES SUR VOULZIE","11","77",856,856
"77348","Ormesson","77167","ORMESSON","11","77",296.999999999999,296
"77349","Othis","77280","OTHIS","11","77",6463,6463
"77350","Ozoir-la-Ferrière","77330","OZOIR LA FERRIERE","11","77",19917,19917
"77352","Ozouer-le-Voulgis","77390","OZOUER LE VOULGIS","11","77",1837,1837
"77353","Paley","77710","PALEY","11","77",442,442
"77354","Pamfou","77830","PAMFOU","11","77",938,938
"77355","Paroy","77520","PAROY","11","77",179,179
"77356","Passy-sur-Seine","77480","PASSY SUR SEINE","11","77",52,52
"77357","Pécy","77970","PECY","11","77",837,837
"77358","Penchard","77124","PENCHARD","11","77",1073,1073
"77359","Perthes","77930","PERTHES","11","77",2137,2137
"77360","Pézarches","77131","PEZARCHES","11","77",408.999999999999,408
"77361","Pierre-Levée","77580","PIERRE LEVEE","11","77",483,483
"77363","Le Pin","77181","LE PIN","11","77",1373,1373
"77364","Le Plessis-aux-Bois","77165","LE PLESSIS AUX BOIS","11","77",262,262
"77365","Le Plessis-Feu-Aussoux","77540","LE PLESSIS FEU AUSSOUX","11","77",537,537
"77366","Le Plessis-l'Évêque","77165","LE PLESSIS L EVEQUE","11","77",268,268
"77367","Le Plessis-Placy","77440","LE PLESSIS PLACY","11","77",277.999999999999,277
"77368","Poigny","77160","POIGNY","11","77",501,501
"77369","Poincy","77470","POINCY","11","77",695.999999999999,695
"77370","Poligny","77167","POLIGNY","11","77",827,827
"77371","Pommeuse","77515","POMMEUSE","11","77",2859,2859
"77372","Pomponne","77400","POMPONNE","11","77",3640,3640
"77373","Pontault-Combault","77340","PONTAULT COMBAULT","11","77",37847,37847
"77374","Pontcarré","77135","PONTCARRE","11","77",2067,2067
"77376","Précy-sur-Marne","77410","PRECY SUR MARNE","11","77",810.999999999997,810
"77377","Presles-en-Brie","77220","PRESLES EN BRIE","11","77",2244,2244
"77378","Pringy","77310","PRINGY","11","77",2735,2735
"77379","Provins","77160","PROVINS","11","77",11940,11940
"77380","Puisieux","77139","PUISIEUX","11","77",318,318
"77381","Quiers","77720","QUIERS","11","77",680.000000000002,680
"77382","Quincy-Voisins","77860","QUINCY VOISINS","11","77",5064,5064
"77383","Rampillon","77370","RAMPILLON","11","77",806.000000000003,806
"77384","Réau","77550","REAU","11","77",1775,1775
"77385","Rebais","77510","REBAIS","11","77",2202,2202
"77386","Recloses","77760","RECLOSES","11","77",703.999999999997,703
"77387","Remauville","77710","REMAUVILLE","11","77",470.999999999998,470
"77388","Reuil-en-Brie","77260","REUIL EN BRIE","11","77",829.000000000002,829
"77389","La Rochette","77000","LA ROCHETTE","11","77",3238,3238
"77390","Roissy-en-Brie","77680","ROISSY EN BRIE","11","77",22559,22559
"77391","Rouilly","77160","ROUILLY","11","77",493,493
"77392","Rouvres","77230","ROUVRES","11","77",706,706
"77393","Rozay-en-Brie","77540","ROZAY EN BRIE","11","77",2863,2863
"77394","Rubelles","77950","RUBELLES","11","77",2012,2012
"77395","Rumont","77760","RUMONT","11","77",123,123
"77396","Rupéreux","77560","RUPEREUX","11","77",102,102
"77397","Saâcy-sur-Marne","77730","SAACY SUR MARNE","11","77",1793,1793
"77398","Sablonnières","77510","SABLONNIERES","11","77",703.000000000003,703
"77399","Saint-Ange-le-Viel","77710","ST ANGE LE VIEL","11","77",231,231
"77400","Saint-Augustin","77515","ST AUGUSTIN","11","77",1751,1751
"77401","Sainte-Aulde","77260","STE AULDE","11","77",698,698
"77402","Saint-Barthélemy","77320","ST BARTHELEMY","11","77",361.000000000001,361
"77403","Saint-Brice","77160","ST BRICE","11","77",666.000000000003,666
"77404","Sainte-Colombe","77650","STE COLOMBE","11","77",1813.99999999999,1813
"77405","Saint-Cyr-sur-Morin","77750","ST CYR SUR MORIN","11","77",1926,1926
"77406","Saint-Denis-lès-Rebais","77510","ST DENIS LES REBAIS","11","77",936,936
"77407","Saint-Fargeau-Ponthierry","77310","ST FARGEAU PONTHIERRY","11","77",13497,13497
"77408","Saint-Fiacre","77470","ST FIACRE","11","77",407.000000000001,407
